Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      13/51          std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&) [52]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(__gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [373]
[179]    0.0    0.00    0.00      12         bool __gnu_cxx::operator!=<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >(__gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > > const&, __gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > > const&) [179]
                0.00    0.00      24/24          __gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >::base() const [125]
-----------------------------------------------
                0.00    0.00      12/12          main [6]
[180]    0.0    0.00    0.00      12         bool __gnu_cxx::operator!=<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [180]
                0.00    0.00      24/44          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [59]
-----------------------------------------------
                0.00    0.00      12/12          bool __gnu_cxx::operator!=<std::tuple<int, int, int> const*, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > >(__gnu_cxx::__normal_iterator<std::tuple<int, int, int> const*, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > > const&, __gnu_cxx::__normal_iterator<std::tuple<int, int, int> const*, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > > const&) [255]
[181]    0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<std::tuple<int, int, int> const*, std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > >::base() const [181]
-----------------------------------------------
                0.00    0.00      12/12          SOSP_Update::preprocess[abi:cxx11](std::vector<std::tuple<int, int, int>, std::allocator<std::tuple<int, int, int> > > const&) [338]
[182]    0.0    0.00    0.00      12         std::vector<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::size() const [182]
-----------------------------------------------
                0.00    0.00      12/12          MOSP_Update::createCombinedGraph() [382]
[183]    0.0    0.00    0.00      12         std::vector<std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >, std::allocator<std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > > >::size() const [183]
-----------------------------------------------
                0.00    0.00       2/12          main [6]
                0.00    0.00       4/12          std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [316]
                0.00    0.00       6/12          std::vector<int, std::allocator<int> >::empty() const [256]
[184]    0.0    0.00    0.00      12         std::vector<int, std::allocator<int> >::end() const [184]
                0.00    0.00      12/24          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [120]
-----------------------------------------------
                0.00    0.00       2/12          main [6]
                0.00    0.00       4/12          std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [316]
                0.00    0.00       6/12          std::vector<int, std::allocator<int> >::empty() const [256]
[185]    0.0    0.00    0.00      12         std::vector<int, std::allocator<int> >::begin() const [185]
                0.00    0.00      12/24          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [120]
-----------------------------------------------
                0.00    0.00       6/12          std::vector<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::~vector() [277]
                0.00    0.00       6/12          std::vector<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_default_initialize(unsigned long) [275]
[186]    0.0    0.00    0.00      12         std::_Vector_base<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_get_Tp_allocator() [186]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&) [311]
[187]    0.0    0.00    0.00      12         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data const&) [187]
-----------------------------------------------
                0.00    0.00      12/12          MOSP_Update::createCombinedGraph() [382]
[188]    0.0    0.00    0.00      12         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::push_back(std::pair<int, int> const&) [188]
                0.00    0.00      10/61          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [47]
                0.00    0.00      10/10          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> const&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&) [214]
                0.00    0.00       4/46          std::pair<int, int> const& std::forward<std::pair<int, int> const&>(std::remove_reference<std::pair<int, int> const&>::type&) [56]
                0.00    0.00       2/172         operator new(unsigned long, void*) [16]
-----------------------------------------------
                0.00    0.00      12/12          SOSP_Update::SOSP_Update(std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > const&, int) [342]
[189]    0.0    0.00    0.00      12         std::pair<int, int>& std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int const&, int const&>(int const&, int const&) [189]
                0.00    0.00      24/272         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [9]
                0.00    0.00      12/144         std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [21]
                0.00    0.00      12/24          std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::back() [129]
                0.00    0.00      12/12          void std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_insert<int const&, int const&>(std::_List_iterator<std::pair<int, int> >, int const&, int const&) [193]
-----------------------------------------------
                0.00    0.00      12/12          SOSP_Update::SOSP_Update(std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > const&, int) [342]
[190]    0.0    0.00    0.00      12         std::pair<int, int>& std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int const&>(int&, int const&) [190]
                0.00    0.00      12/272         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [9]
                0.00    0.00      12/100         int& std::forward<int&>(std::remove_reference<int&>::type&) [31]
                0.00    0.00      12/144         std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() [21]
                0.00    0.00      12/12          void std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_insert<int&, int const&>(std::_List_iterator<std::pair<int, int> >, int&, int const&) [194]
                0.00    0.00      12/24          std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::back() [129]
-----------------------------------------------
                0.00    0.00      12/12          void std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_insert<int const&, int const&>(std::_List_iterator<std::pair<int, int> >, int const&, int const&) [193]
[191]    0.0    0.00    0.00      12         std::_List_node<std::pair<int, int> >* std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_node<int const&, int const&>(int const&, int const&) [191]
                0.00    0.00      72/272         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [9]
                0.00    0.00      12/44          std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_node() [65]
                0.00    0.00      12/88          std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Node_allocator() [37]
                0.00    0.00      12/44          std::__allocated_ptr<std::allocator<std::_List_node<std::pair<int, int> > > >::__allocated_ptr(std::allocator<std::_List_node<std::pair<int, int> > >&, std::_List_node<std::pair<int, int> >*) [60]
                0.00    0.00      12/224         std::_List_node<std::pair<int, int> >::_M_valptr() [12]
                0.00    0.00      12/172         operator new(unsigned long, void*) [16]
                0.00    0.00      12/16          std::pair<int, int>::pair<int, int, true>(int const&, int const&) [166]
                0.00    0.00      12/44          std::__allocated_ptr<std::allocator<std::_List_node<std::pair<int, int> > > >::operator=(decltype(nullptr)) [62]
                0.00    0.00      12/44          std::__allocated_ptr<std::allocator<std::_List_node<std::pair<int, int> > > >::~__allocated_ptr() [61]
-----------------------------------------------
                0.00    0.00      12/12          void std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_insert<int&, int const&>(std::_List_iterator<std::pair<int, int> >, int&, int const&) [194]
[192]    0.0    0.00    0.00      12         std::_List_node<std::pair<int, int> >* std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_node<int&, int const&>(int&, int const&) [192]
                0.00    0.00      36/272         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [9]
                0.00    0.00      36/100         int& std::forward<int&>(std::remove_reference<int&>::type&) [31]
                0.00    0.00      12/44          std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_node() [65]
                0.00    0.00      12/88          std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_get_Node_allocator() [37]
                0.00    0.00      12/44          std::__allocated_ptr<std::allocator<std::_List_node<std::pair<int, int> > > >::__allocated_ptr(std::allocator<std::_List_node<std::pair<int, int> > >&, std::_List_node<std::pair<int, int> >*) [60]
                0.00    0.00      12/224         std::_List_node<std::pair<int, int> >::_M_valptr() [12]
                0.00    0.00      12/172         operator new(unsigned long, void*) [16]
                0.00    0.00      12/28          std::pair<int, int>::pair<int&, int const&, true>(int&, int const&) [107]
                0.00    0.00      12/44          std::__allocated_ptr<std::allocator<std::_List_node<std::pair<int, int> > > >::operator=(decltype(nullptr)) [62]
                0.00    0.00      12/44          std::__allocated_ptr<std::allocator<std::_List_node<std::pair<int, int> > > >::~__allocated_ptr() [61]
-----------------------------------------------
                0.00    0.00      12/12          std::pair<int, int>& std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int const&, int const&>(int const&, int const&) [189]
[193]    0.0    0.00    0.00      12         void std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_insert<int const&, int const&>(std::_List_iterator<std::pair<int, int> >, int const&, int const&) [193]
                0.00    0.00      24/272         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [9]
                0.00    0.00      12/12          std::_List_node<std::pair<int, int> >* std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_node<int const&, int const&>(int const&, int const&) [191]
                0.00    0.00      12/44          std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_inc_size(unsigned long) [66]
-----------------------------------------------
                0.00    0.00      12/12          std::pair<int, int>& std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::emplace_back<int&, int const&>(int&, int const&) [190]
[194]    0.0    0.00    0.00      12         void std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_insert<int&, int const&>(std::_List_iterator<std::pair<int, int> >, int&, int const&) [194]
                0.00    0.00      12/272         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [9]
                0.00    0.00      12/100         int& std::forward<int&>(std::remove_reference<int&>::type&) [31]
                0.00    0.00      12/12          std::_List_node<std::pair<int, int> >* std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_node<int&, int const&>(int&, int const&) [192]
                0.00    0.00      12/44          std::__cxx11::_List_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_inc_size(unsigned long) [66]
-----------------------------------------------
                0.00    0.00      12/12          std::pair<int, int>* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [219]
[195]    0.0    0.00    0.00      12         void std::_Construct<std::pair<int, int>, std::pair<int, int> const&>(std::pair<int, int>*, std::pair<int, int> const&) [195]
                0.00    0.00      12/172         operator new(unsigned long, void*) [16]
                0.00    0.00      12/46          std::pair<int, int> const& std::forward<std::pair<int, int> const&>(std::remove_reference<std::pair<int, int> const&>::type&) [56]
-----------------------------------------------
                0.00    0.00       5/12          void std::__adjust_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, std::pair<int, int>, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, long, std::pair<int, int>, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<std::pair<int, int> > >) [286]
                0.00    0.00       7/12          void std::push_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<std::pair<int, int> > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::greater<std::pair<int, int> >) [251]
[196]    0.0    0.00    0.00      12         void std::__push_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, std::pair<int, int>, __gnu_cxx::__ops::_Iter_comp_val<std::greater<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, long, std::pair<int, int>, __gnu_cxx::__ops::_Iter_comp_val<std::greater<std::pair<int, int> > >&) [196]
                0.00    0.00      23/27          __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator+(long) const [108]
                0.00    0.00      16/92          __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [33]
                0.00    0.00      14/103         std::remove_reference<std::pair<int, int>&>::type&& std::move<std::pair<int, int>&>(std::pair<int, int>&) [26]
                0.00    0.00      14/21          std::pair<int, int>::operator=(std::pair<int, int>&&) [139]
                0.00    0.00       7/7           bool __gnu_cxx::__ops::_Iter_comp_val<std::greater<std::pair<int, int> > >::operator()<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>&) [243]
-----------------------------------------------
                0.00    0.00      11/11          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base() [198]
[197]    0.0    0.00    0.00      11         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl() [197]
                0.00    0.00      11/21          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data() [136]
-----------------------------------------------
                0.00    0.00      11/11          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector() [200]
[198]    0.0    0.00    0.00      11         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base() [198]
                0.00    0.00      11/11          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl() [197]
-----------------------------------------------
                0.00    0.00       3/11          std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [334]
                0.00    0.00       8/11          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [233]
[199]    0.0    0.00    0.00      11         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [199]
                0.00    0.00      11/21          std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [138]
-----------------------------------------------
                0.00    0.00       1/11          std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<std::pair<int, int> > >::priority_queue<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, void>() [410]
                0.00    0.00      10/11          void std::_Construct<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [216]
[200]    0.0    0.00    0.00      11         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector() [200]
                0.00    0.00      11/11          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base() [198]
-----------------------------------------------
                0.00    0.00       1/11          void std::__fill_a1<int*, std::vector<int, std::allocator<int> >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [446]
                0.00    0.00      10/11          void std::__fill_a<int*, int>(int*, int*, int const&) [225]
[201]    0.0    0.00    0.00      11         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&) [201]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(__gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [373]
[202]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >::operator++() [202]
-----------------------------------------------
                0.00    0.00      10/10          main [6]
[203]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator++() [203]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(__gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [373]
[204]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >::operator*() const [204]
-----------------------------------------------
                0.00    0.00      10/10          main [6]
[205]    0.0    0.00    0.00      10         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::operator*() const [205]
-----------------------------------------------
                0.00    0.00      10/10          SOSP_Update::processChangedEdges(std::vector<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > const&) [340]
[206]    0.0    0.00    0.00      10         std::vector<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::operator[](unsigned long) const [206]
-----------------------------------------------
                0.00    0.00      10/10          SOSP_Update::processChangedEdges(std::vector<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > const&) [340]
[207]    0.0    0.00    0.00      10         std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() const [207]
                0.00    0.00      10/20          std::_List_const_iterator<std::pair<int, int> >::_List_const_iterator(std::__detail::_List_node_base const*) [143]
-----------------------------------------------
                0.00    0.00      10/10          SOSP_Update::processChangedEdges(std::vector<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > const&) [340]
[208]    0.0    0.00    0.00      10         std::__cxx11::list<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() const [208]
                0.00    0.00      10/20          std::_List_const_iterator<std::pair<int, int> >::_List_const_iterator(std::__detail::_List_node_base const*) [143]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(unsigned long, std::allocator<std::pair<int, int> > const&) [211]
[209]    0.0    0.00    0.00      10         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<int, int> > const&) [209]
                0.00    0.00      10/21          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl_data::_Vector_impl_data() [136]
-----------------------------------------------
                0.00    0.00      10/10          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(unsigned long, std::allocator<std::pair<int, int> > const&) [211]
[210]    0.0    0.00    0.00      10         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_storage(unsigned long) [210]
                0.00    0.00      10/29          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_allocate(unsigned long) [105]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [215]
[211]    0.0    0.00    0.00      10         std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(unsigned long, std::allocator<std::pair<int, int> > const&) [211]
                0.00    0.00      10/10          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_impl::_Vector_impl(std::allocator<std::pair<int, int> > const&) [209]
                0.00    0.00      10/10          std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_create_storage(unsigned long) [210]
-----------------------------------------------
                0.00    0.00       1/10          main [6]
                0.00    0.00       1/10          MOSP_Update::createCombinedGraph() [382]
                0.00    0.00       2/10          std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [358]
                0.00    0.00       2/10          std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::vector(std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > const&) [360]
                0.00    0.00       4/10          std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_Vector_impl::~_Vector_impl() [305]
[212]    0.0    0.00    0.00      10         std::__new_allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::~__new_allocator() [212]
-----------------------------------------------
